id,name,year,headSize,strungWeight,balance,balancePts,swingweight,stiffness,beamWidth,pattern,tensionRange,powerLevel,strokeStyle,swingSpeed,frameProfile,identity,notes
wilson-pro-staff-rf97-autograph-2018,Wilson Pro Staff RF97 Autograph 2018,2018,97,357,31.5,9 pts HL,335,68,"21.5,21.5,21.5",16x19,"50,60",Low,Full,Fast,"21.5/21.5/21.5mm beam, 16x19 pattern",Control,TWU: twistweight=13.9 vibration=151Hz power=42% sweetzone=16sqin
wilson-pro-staff-rf97-v13,Wilson Pro Staff RF97 v13,,97,357,31.5,9 pts HL,335,68,"21.5,21.5,21.5",16x19,"50,60",Low,Full,Fast,"21.5/21.5/21.5mm beam, 16x19 pattern",Control,TWU: twistweight=13.9 vibration=151Hz power=42% sweetzone=16sqin
wilson-pro-staff-six-one-100-v14,Wilson Pro Staff Six.One 100 v14,,100,323,32.5,6 pts HL,326,65,"21.5,21.5,21.5",16x19,"50,60",Low,Full,Fast,"21.5/21.5/21.5mm beam, 16x19 pattern",Control,TWU: twistweight=13.7 vibration=141Hz power=41% sweetzone=17sqin
wilson-pro-staff-x-v14,Wilson Pro Staff X v14,,100,332,32,7 pts HL,322,66,"21.5,21.5,21.5",16x19,"50,60",Low,Full,Fast,"21.5/21.5/21.5mm beam, 16x19 pattern",Control,TWU: twistweight=15.4 vibration=146Hz power=41% sweetzone=18sqin
wilson-rf-01,Wilson RF 01,,98,318,32.6,5 pts HL,319,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=140Hz power=40% sweetzone=16sqin
wilson-rf-01-future,Wilson RF 01 Future,,98,295,33,4 pts HL,301,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.2 vibration=145Hz power=39% sweetzone=13sqin
wilson-rf-01-pro,Wilson RF 01 Pro,,98,337,32.4,6 pts HL,331,67,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=16 vibration=151Hz power=42% sweetzone=18sqin
wilson-shift-99,Wilson Shift 99,,99,318,32.4,6 pts HL,317,67,"23.5,23.5,23.5",16x20,"48,58",Low-Medium,Medium-Full,Medium-Fast,"23.5/23.5/23.5mm beam, 16x20 pattern",Standard,TWU: twistweight=13.9 vibration=157Hz power=41% sweetzone=16sqin
wilson-shift-99-pro,Wilson Shift 99 Pro,,99,332,32.4,6 pts HL,332,68,"23.5,23.5,23.5",16x20,"48,58",Low-Medium,Medium-Full,Medium-Fast,"23.5/23.5/23.5mm beam, 16x20 pattern",Control,TWU: twistweight=14.3 vibration=152Hz power=42% sweetzone=17sqin
wilson-six-one-team,Wilson Six-One Team,,95,304,34.2,Even,322,65,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.8 vibration=144Hz power=41% sweetzone=16sqin
wilson-six-one-95-16x18,Wilson Six.One 95 (16x18),,95,348,31.8,8 pts HL,330,67,"21,21,21",16x19,"50,60",Low,Full,Fast,"21/21/21mm beam, 16x19 pattern",Standard Spin,TWU: twistweight=14.8 vibration=146Hz power=42% sweetzone=17sqin
wilson-six-one-95-18x20,Wilson Six.One 95 (18x20),,95,354,32,7 pts HL,334,67,"21,21,21",16x19,"50,60",Low,Full,Fast,"21/21/21mm beam, 16x19 pattern",Standard Precision,TWU: twistweight=14.3 vibration=145Hz power=42% sweetzone=17sqin
wilson-six-one-95l,Wilson Six.One 95L,,95,303,34,1 pts HL,319,65,"21,21,21",16x19,"50,60",Low,Full,Fast,"21/21/21mm beam, 16x19 pattern",Standard,TWU: twistweight=13.5 vibration=145Hz power=41% sweetzone=16sqin
wilson-six-one-95s,Wilson Six.One 95S,,95,323,32.4,6 pts HL,311,66,"21,21,21",16x19,"50,60",Low,Full,Fast,"21/21/21mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14 vibration=149Hz power=40% sweetzone=15sqin
wilson-steam-105s,Wilson Steam 105S,,105,309,33.5,4 pts HL,329,67,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.7 vibration=151Hz power=42% sweetzone=17sqin length=27.5in
wilson-steam-96,Wilson Steam 96,,96,308,35,2 pts HH,329,70,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.6 vibration=154Hz power=42% sweetzone=16sqin
wilson-steam-99,Wilson Steam 99,,99,320,33.3,3 pts HL,325,70,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.5 vibration=156Hz power=42% sweetzone=17sqin
wilson-steam-99ls,Wilson Steam 99LS,,99,289,33.4,3 pts HL,290,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=13.1 vibration=149Hz power=37% sweetzone=11sqin
wilson-steam-99s,Wilson Steam 99S,,99,321,33.5,2 pts HL,325,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=14.6 vibration=154Hz power=41% sweetzone=17sqin
wilson-ultra-100,Wilson Ultra 100,,100,311,33,4 pts HL,310,70,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=156Hz power=40% sweetzone=15sqin
wilson-ultra-100-countervail,Wilson Ultra 100 Countervail,,100,318,33.1,4 pts HL,322,75,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=15.3 vibration=175Hz power=41% sweetzone=16sqin
wilson-ultra-100-v2,Wilson Ultra 100 v2,,100,318,33,4 pts HL,314,74,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=179Hz power=41% sweetzone=16sqin
wilson-ultra-100-v4,Wilson Ultra 100 v4,,100,318,33,4 pts HL,317,70,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.9 vibration=166Hz power=41% sweetzone=16sqin
wilson-ultra-100l,Wilson Ultra 100L,,100,294,33.5,2 pts HL,303,68,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=153Hz power=39% sweetzone=14sqin
wilson-ultra-100l-camo,Wilson Ultra 100L CAMO,,100,294,33.5,2 pts HL,303,68,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=153Hz power=39% sweetzone=14sqin
wilson-ultra-100l-v2,Wilson Ultra 100L v2,,100,292,33.5,2 pts HL,302,68,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=155Hz power=39% sweetzone=14sqin
wilson-ultra-100l-v3,Wilson Ultra 100L v3,,100,295,33,4 pts HL,296,68,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=14.4 vibration=163Hz power=38% sweetzone=13sqin
wilson-ultra-100ul,Wilson Ultra 100UL,,100,270,34,1 pts HL,283,68,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13 vibration=164Hz power=37% sweetzone=11sqin
wilson-ultra-103s,Wilson Ultra 103S,,103,301,34.3,Even,326,73,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.9 vibration=171Hz power=42% sweetzone=17sqin
wilson-ultra-108,Wilson Ultra 108,,108,294,35,2 pts HH,324,73,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=15.8 vibration=172Hz power=42% sweetzone=18sqin
wilson-ultra-95-countervail,Wilson Ultra 95 Countervail,,95,326,33.5,3 pts HL,339,69,"24,26.5,24",18x20,"50,60",Medium,Full,Fast,"24/26.5/24mm beam, 18x20 pattern",Standard,TWU: twistweight=14.3 vibration=155Hz power=43% sweetzone=18sqin length=27.24in
wilson-ultra-97,Wilson Ultra 97,,97,319,32.3,6 pts HL,308,63,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Standard,TWU: twistweight=13.1 vibration=145Hz power=39% sweetzone=14sqin
wilson-ultra-pro-16x19-v4,Wilson Ultra Pro 16x19 v4,,97,323,32.4,6 pts HL,317,62,"24,26.5,24",18x20,"50,60",Medium,Full,Fast,"24/26.5/24mm beam, 18x20 pattern",Control,TWU: twistweight=12.9 vibration=144Hz power=40% sweetzone=16sqin
wilson-ultra-pro-18x20-v4,Wilson Ultra Pro 18x20 v4,,97,323,32.4,6 pts HL,319,62,"24,26.5,24",18x20,"50,60",Medium,Full,Fast,"24/26.5/24mm beam, 18x20 pattern",Control Precision,TWU: twistweight=13.5 vibration=143Hz power=41% sweetzone=16sqin
wilson-ultra-tour,Wilson Ultra Tour,,97,320,32.5,6 pts HL,322,64,"24,26.5,24",16x19,"50,60",Medium-High,Medium,Medium,"24/26.5/24mm beam, 16x19 pattern",Control,TWU: twistweight=13.4 vibration=144Hz power=41% sweetzone=16sqin
wilson-w5-divine-iris,Wilson W5 Divine Iris,,111,279,36.8,6 pts HH,330,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=17 vibration=143Hz power=41% sweetzone=17sqin length=27.5in
wilson-lblade-100ul-v9,Wilson lBlade 100UL V9,,100,283,34,1 pts HL,304,65,"21,21,21",16x19,"50,60",Low-Medium,Medium-Full,Medium-Fast,"21/21/21mm beam, 16x19 pattern",Standard,TWU: twistweight=14.1 vibration=149Hz power=39% sweetzone=14sqin
wilson-n2-os,Wilson n2 OS,,121,269,37.1,7 pts HH,328,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=18.1 vibration=150Hz power=40% sweetzone=18sqin length=27.5in
wilson-n5-force-mp,Wilson n5 Force MP,,98,278,37,8 pts HH,314,56,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=15 vibration=127Hz power=38% sweetzone=13sqin length=27.25in
wilson-nblade-os,Wilson nBlade OS,,106,303,33.7,3 pts HL,313,60,"21,21,21",16x19,"50,60",Low-Medium,Full,Fast,"21/21/21mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.5 vibration=136Hz power=39% sweetzone=14sqin length=27.38in
wilson-npro-open-mp,Wilson nPro Open MP,,100,308,33.6,2 pts HL,319,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=14.3 vibration=155Hz power=39% sweetzone=13sqin
wilson-npro-open-x,Wilson nPro Open X,,100,312,33,6 pts HL,312,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.5 vibration=145Hz power=39% sweetzone=14sqin length=27.5in
wilson-nsix-two-mp,Wilson nSix-Two MP,,100,298,32.7,5 pts HL,292,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=11.6 vibration=145Hz power=36% sweetzone=10sqin
wilson-nsix-two-os,Wilson nSix-Two OS,,113,288,34.3,2 pts HL,314,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.8 vibration=155Hz power=39% sweetzone=15sqin length=27.5in
wilson-ntour,Wilson nTour,,95,300,34.3,1 pts HL,322,59,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=13.1 vibration=134Hz power=40% sweetzone=14sqin length=27.25in
wilson-ntour-two-mp,Wilson nTour Two MP,,95,296,35.1,2 pts HH,325,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Control,TWU: twistweight=12.9 vibration=143Hz power=39% sweetzone=14sqin length=27.25in
yonex-astrel-100,Yonex Astrel 100,,100,295,33,4 pts HL,297,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.7 vibration=145Hz power=38% sweetzone=13sqin
yonex-astrel-115,Yonex Astrel 115,,115,282,34.8,1 pts HH,309,64,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=17.6 vibration=152Hz power=40% sweetzone=16sqin length=27.25in
yonex-e-zone-100,Yonex E-Zone 100,,100,312,32.3,6 pts HL,299,68,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.9 vibration=158Hz power=38% sweetzone=13sqin
yonex-e-zone-107,Yonex E-Zone 107,,107,297,33.8,2 pts HL,302,70,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=161Hz power=39% sweetzone=14sqin
yonex-e-zone-lite,Yonex E-Zone Lite,,100,292,33.3,3 pts HL,288,64,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13 vibration=152Hz power=37% sweetzone=11sqin
yonex-e-zone-rally,Yonex E-Zone Rally,,107,284,34.2,Even,284,63,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.7 vibration=146Hz power=36% sweetzone=11sqin
yonex-e-zone-team-102,Yonex E-Zone Team 102,,102,275,34.1,1 pts HL,285,62,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=12.7 vibration=145Hz power=37% sweetzone=11sqin
yonex-e-zone-team-plus-102,Yonex E-Zone Team Plus 102,,102,288,33.7,4 pts HL,303,63,"24,27,24",16x19,"48,58",Medium-High,Medium,Medium,"24/27/24mm beam, 16x19 pattern",All-Rounder,TWU: twistweight=12.7 vibration=143Hz power=39% sweetzone=14sqin length=27.5in
yonex-e-zone-xi,Yonex E-Zone Xi,,100,320,32.8,5 pts HL,317,70,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=14.6 vibration=159Hz power=41% sweetzone=16sqin
yonex-e-zone-xi-107,Yonex E-Zone Xi 107,,107,300,33.5,2 pts HL,303,71,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=15.6 vibration=167Hz power=39% sweetzone=15sqin
yonex-e-zone-xi-115,Yonex E-Zone Xi 115,,115,268,37,8 pts HH,317,75,"26,29,26",16x19,"45,55",High,Short,Slow,"26/29/26mm beam, 16x19 pattern",Standard,TWU: twistweight=16.7 vibration=156Hz power=41% sweetzone=17sqin length=27.25in
yonex-e-zone-xi-98,Yonex E-Zone Xi 98,,98,327,32.1,7 pts HL,322,66,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Standard,TWU: twistweight=13.9 vibration=143Hz power=41% sweetzone=17sqin
yonex-e-zone-xi-lite,Yonex E-Zone Xi Lite,,100,296,33.4,3 pts HL,302,69,"23,26,23",16x19,"50,60",Medium,Medium-Full,Medium-Fast,"23/26/23mm beam, 16x19 pattern",Lightweight,TWU: twistweight=14.2 vibration=156Hz power=39% sweetzone=14sqin
yonex-ezone-100-2025,Yonex EZONE 100 (2025),2025,100,318,33,4 pts HL,315,68,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.9 vibration=159Hz power=40% sweetzone=16sqin
yonex-ezone-100-300g,Yonex EZONE 100 (300g),,100,318,33,4 pts HL,322,69,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=160Hz power=41% sweetzone=16sqin
yonex-ezone-100-2022,Yonex EZONE 100 2022,2022,100,318,33,4 pts HL,317,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=15 vibration=150Hz power=40% sweetzone=16sqin
yonex-ezone-100-naomi-osaka-le,Yonex EZONE 100 Naomi Osaka LE,,100,318,33,4 pts HL,322,69,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=160Hz power=41% sweetzone=16sqin
yonex-ezone-100-sl-2025,Yonex EZONE 100 SL (2025),2025,100,283,34,1 pts HL,297,66,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=157Hz power=38% sweetzone=13sqin
yonex-ezone-100,Yonex EZONE 100+,,100,315,34,3 pts HL,335,70,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=154Hz power=42% sweetzone=18sqin length=27.5in
yonex-ezone-100-300g-blue,Yonex EZONE 100+ (300g) Blue,,100,318,34,3 pts HL,337,70,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=154Hz power=43% sweetzone=18sqin length=27.5in
yonex-ezone-100-2022,Yonex EZONE 100+ 2022,2022,100,318,34,3 pts HL,336,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.8 vibration=149Hz power=43% sweetzone=18sqin length=27.5in
yonex-ezone-100l,Yonex EZONE 100L,,100,301,33.5,2 pts HL,310,68,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=153Hz power=40% sweetzone=15sqin
yonex-ezone-100l-2025,Yonex EZONE 100L (2025),2025,100,301,33.5,2 pts HL,310,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.7 vibration=150Hz power=40% sweetzone=14sqin
yonex-ezone-100l-naomi-osaka-le,Yonex EZONE 100L Naomi Osaka LE,,100,301,33.5,2 pts HL,310,68,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.5 vibration=153Hz power=40% sweetzone=15sqin
yonex-ezone-105,Yonex EZONE 105,,105,283,34,1 pts HL,304,66,"24,27,23",16x18,"45,60",Medium-High,Medium,Medium,"24/27/23mm beam, 16x18 pattern",Standard,TWU: twistweight=15 vibration=152Hz power=39% sweetzone=15sqin
yonex-ezone-105-2025,Yonex EZONE 105 (2025),2025,105,289,34,1 pts HL,312,66,"24,27,23",16x18,"45,60",Medium-High,Medium,Medium,"24/27/23mm beam, 16x18 pattern",Standard,TWU: twistweight=15.6 vibration=155Hz power=40% sweetzone=16sqin
yonex-ezone-108,Yonex EZONE 108,,108,272,34.2,1 pts HL,305,68,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=15.1 vibration=150Hz power=39% sweetzone=15sqin length=27.25in
yonex-ezone-98-2025,Yonex EZONE 98 (2025),2025,98,323,32.5,6 pts HL,320,63,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=15 vibration=139Hz power=41% sweetzone=17sqin
yonex-ezone-98-305g,Yonex EZONE 98 (305g),,98,320,32.4,6 pts HL,317,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=149Hz power=40% sweetzone=16sqin
yonex-ezone-98-2022,Yonex EZONE 98 2022,2022,98,323,32.5,6 pts HL,318,65,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14 vibration=144Hz power=40% sweetzone=16sqin
yonex-ezone-98-naomi-osaka-le,Yonex EZONE 98 Naomi Osaka LE,,98,320,32.4,6 pts HL,317,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=149Hz power=40% sweetzone=16sqin
yonex-ezone-98-tour,Yonex EZONE 98 Tour,,98,332,33,4 pts HL,330,62,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Control,TWU: twistweight=14.7 vibration=141Hz power=42% sweetzone=17sqin
yonex-ezone-98-tour-2025,Yonex EZONE 98 Tour (2025),2025,98,332,33,4 pts HL,335,62,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Control,TWU: twistweight=15.9 vibration=139Hz power=42% sweetzone=18sqin
yonex-ezone-98-tour-2022,Yonex EZONE 98 Tour 2022,2022,98,332,33,4 pts HL,332,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Control,TWU: twistweight=14.9 vibration=144Hz power=42% sweetzone=17sqin
yonex-ezone-98,Yonex EZONE 98+,,98,323,33.2,5 pts HL,334,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.2 vibration=142Hz power=42% sweetzone=17sqin length=27.5in
yonex-ezone-98-305g-blue,Yonex EZONE 98+ (305g) Blue,,98,323,33.5,4 pts HL,336,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.8 vibration=140Hz power=42% sweetzone=17sqin length=27.5in
yonex-ezone-98-2022,Yonex EZONE 98+ 2022,2022,98,323,33.2,5 pts HL,333,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=143Hz power=42% sweetzone=17sqin length=27.5in
yonex-ezone-98l,Yonex EZONE 98L,,98,301,34,1 pts HL,313,64,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.2 vibration=146Hz power=40% sweetzone=15sqin
yonex-ezone-ace,Yonex EZONE Ace,,102,275,35.2,3 pts HH,307,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.1 vibration=152Hz power=39% sweetzone=15sqin
yonex-ezone-ai-100,Yonex EZONE Ai 100,,100,314,33,4 pts HL,321,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14 vibration=155Hz power=41% sweetzone=16sqin
yonex-ezone-ai-98,Yonex EZONE Ai 98,,98,325,32.5,6 pts HL,323,65,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=145Hz power=41% sweetzone=16sqin
yonex-ezone-ai-98-lite,Yonex EZONE Ai 98 Lite,,98,299,34.2,Even,315,65,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.5 vibration=149Hz power=40% sweetzone=16sqin
yonex-ezone-ai-feel,Yonex EZONE Ai Feel,,102,271,36,5 pts HH,305,67,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.4 vibration=155Hz power=39% sweetzone=14sqin
yonex-ezone-ai-lite-lime,Yonex EZONE Ai Lite (Lime),,100,288,33.5,2 pts HL,293,64,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Lightweight,TWU: twistweight=13.2 vibration=161Hz power=38% sweetzone=12sqin
yonex-ezone-dr-100,Yonex EZone DR 100,,100,316,33.5,2 pts HL,325,70,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=14.3 vibration=158Hz power=42% sweetzone=17sqin
yonex-ezone-dr-98,Yonex EZone DR 98,,98,325,32.7,5 pts HL,326,63,"23.8,26.5,22",16x19,"45,60",Low-Medium,Medium-Full,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.7 vibration=141Hz power=41% sweetzone=17sqin
yonex-ezone-100-285g,Yonex Ezone 100 (285g),,100,300,33.3,3 pts HL,304,69,"23.8,26.5,22",16x19,"45,60",Medium,Medium,Medium-Fast,"23.8/26.5/22mm beam, 16x19 pattern",Standard,TWU: twistweight=13.9 vibration=166Hz power=39% sweetzone=14sqin
